Car Make,Car Model,Dealer or Individual,Price,Year,Location,Mileage,Doors,Color,Transmission,VIN#,Engine,Description,Web link
Toyota,Rav4,Dealer,18990,2013,"Oklahoma City, OK",87953,4,Red,Automatic,2T3RFREV3DW086064,"4-Cyl, 2.5L","Infotainment System
Backup Camera
Explore in 360
Sunroof
Hands Free Calling
Bluetooth Music
No Reported Accidents",https://www.carvana.com/vehicle/2482672
Toyota,Corolla,Dealer,,2016,Florida,61262,4,gray,Manual,5YFBURHE7GP369374,1.8L 4-cyl DOHC 16-Valve Dual VVT-i,None,https://www.carvana.com/vehicle/lt/2336216&store=Carvpit?utm_source=google&utm_medium=vla&utm_campaign=11030956979&utm_content=111143241747&utm_target=pla-1731472881263&utm_creative=461539942938&utm_device=c&utm_adposition=&gclid=Cj0KCQjw94WZBhDtARIsAKxWG-9iNgMmMfDH_W8ioYjq8UbQNGkCSChN1-acjqPpw7boGsjENotmyDcaAsZ1EALw_wcB
Toyota,Rav4,Dealer,35590,2020,"Oklahoma City, OK",4706,4,Gray,Automatic,2T3P1RFV7LW115164,"4-Cyl, 2.5L","
Active Lane Keep Assistance
Blind Spot Monitoring
Rear Air Vents
Power Seat Controls
Heated Steering Wheel
Lane Departure
Infotainment System
Backup Camera
No Reported Accidents",https://www.carvana.com/vehicle/2473565
Toyota,Camry,Dealer,8490,2014,OH,173665,4,black,Automatic,4T1BF1FKXEU394026,4 Cyl,great value,https://www.carfax.com/vehicle/4T1BF1FKXEU394026?store=HGXGISVJMN&partner=VLA_C&gclsrc=aw.ds&gclid=Cj0KCQjw94WZBhDtARIsAKxWG---Y9fau-nmvEbzYHiZtSXUQnqeSx6XkppkR48rwpxBbCO2It4Vlm8aAtsKEALw_wcB&gclsrc=aw.ds
Toyota,Rav4,Dealer,27540,2019,"Oklahoma City, OK",43755,4,Silver,Automatic,2T3H1RFV3KW028445,"4-Cyl, 2.5 Liter","
Hands Free Calling
Bluetooth Music
No Reported Accidents",https://www.carvana.com/vehicle/2515484
Toyota,Corolla,Dealer,16000,2018,PA,32000,4,gray,Automatic, 2T1BURHE5JC965560, 1.8L I4 16V MPFI DOHC,None,https://www.cars.com/vehicledetail/096b5a93-ce12-4b48-8fb6-b228ce302cf5/?store=5244438&aff=acqgeosem50&KNC=acqgeosem50&gclid=Cj0KCQjw94WZBhDtARIsAKxWG--O-LKx1_6lrdq2GB5lsxqsp8VvYNiK4vNFAaNjep8XALeUN1CyvukaAkfjEALw_wcB
Toyota,Corolla,Dealer,16998,2013,"LAX, CA",87000,4,white,Automatic,5YFBU4EE7DP170568,"4-cyl, Gas, 1.8L","New Tires
Replaced 4 tires to meet our standards
The Basics
Bluetooth Technology, Cloth Seats, Cruise Control, CD Audio",https://www.carmax.com/car/22981777
Toyota,Corolla,Dealer,11850,2014,OH,89080,4,white,Automatic,5YFBURHEXEP161521,4 Cyl,Visit Liberty Auto Connection online at libertyautoconnection.com to see more pictures of this vehicle or call us at 330-781-5041 today to schedule your test drive.,https://www.carfax.com/vehicle/5YFBURHEXEP161521?store=ZXXWJSK001&partner=VLA_C&gclsrc=aw.ds&gclid=Cj0KCQjw94WZBhDtARIsAKxWG-9id3beaH0m0JG87P-TFlSIs4is0HvSjKswnxwlfRNsV4juNDGVMXsaAs8QEALw_wcB&gclsrc=aw.ds
Toyota,Rav4,Dealer,20998,2013,"Burbank, CA",83000,4,black,Automatic,2T3WFREV3DW039085,"4-cyl, Gas, 2.5L","Single Owner
Reported by AutoCheck¨. View History Report 
New Tires
Replaced 4 tires to meet our standards",https://www.carmax.com/car/23211492
Toyota,Highlander,Dealer,37998,2019,"Torrance, CA",25000,4,white,Automatic,5TDKZRFH9KS569543,"6-cyl, Gas, 3.5L","Single Owner
Reported by AutoCheck¨. View History Report 
Low Miles Per Year
Less than 9,000 miles per year",https://www.carmax.com/car/23020042
Toyota,Rav4,Dealer,16965,2014,"Boardman, OH",126458,4,Pyrite Mica,Automatic, 2T3DFREVXEW222816,176 hp 2.5L I4,"2014 RAV4 Toyota Limited Pyrite Mica 2.5L 4-Cylinder DOHC Dual VVT-i AWD SiriusXM, Auto-dimming Rear-View mirror, Automatic temperature control, Front dual zone A/C, Front fog lights, Heated door mirrors, Heated front seats, Memory seat, Navigation System, Power door mirrors, Power driver seat, Power moonroof, Radio: Entune Premium Audio with Navigation, Remote keyless entry, Steering wheel mounted audio controls, 18"" Alloy Wheels. KBB Fair Market Range High: $17,147 CARFAX One-Owner. Recent Arrival! 22/29 City/Highway MPG Call the Internet Team at the Preston Mazda at 877-418-1749 right away!!!",https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageModel&entitySelectingHelper.selectedEntity=d306&zip=15237#listing=339150314/PRIORITY
Toyota,Camry,Dealer,26998,2019,"Torrance, CA",50000,4,silver,Automatic,4T1B11HK1KU161143,"4-cyl, Gas, 2.5L","Single Owner
Reported by AutoCheck¨. View History Report 
Well-Equipped
Automated Cruise Control, Apple CarPlay, Lane Departure Warning",https://www.carmax.com/car/23252043
Toyota,Camry,Dealer,26998,2019,"Naperville, IL",49000,4,silver,Automatic,4T1B11HK7KU727239,"4-cyl, Gas, 2.5L","Single Owner
Reported by AutoCheck¨. View History Report 
Well-Equipped
Automated Cruise Control, Apple CarPlay, Lane Departure Warning",https://www.carmax.com/car/22710152
Toyota,Highlander,Dealer,21961,2017,"Pittsburgh, PA",141537,4,Celestial Silver Metallic ,Automatic,5TDJZRFH5HS522711,3.5L 6-Cylinder,"Vehicle History Report
No Accident or Damage Reported
Multiple Owners
No Recall",https://www.kbb.com/cars-for-sale/vehicledetails.xhtml?listingId=642840269&allListingType=all&makeCodeList=TOYOTA&modelCodeList=HIGHLANDER&city=Pittsburgh&state=PA&zip=15201&location=&searchRadius=0&marketExtension=include&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=25&dma=&referrer=%2Fcars-for-sale%2Fall%2Ftoyota%2Fhighlander%2Fpittsburgh-pa-15201%2F%3Fdma%3D%26searchRadius%3D0%26location%3D%26marketExtension%3Dinclude%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D25&clickType=listing
Toyota,Corolla,Dealer,17998,2014,"Schaumburg, IL",77000,4,red,Automatic,5YFBURHE6EP145316,"4-cyl, Gas, 1.8L","Well-Equipped
Rear View Camera, Bluetooth Technology, Cloth Seats, Cruise Control 
Fuel Efficient
29 City / 38 Hwy",https://www.carmax.com/car/23054962
Toyota,Highlander,Dealer,29986,2019,"AVONDALE, AZ",93806,4,Predawn Gray Mica,Automatic,5TDZZRFH2KS331032,3.5L 6-Cylinder,"Predawn Gray Mica 2019 Toyota Highlander LE Plus FWD 8-Speed Automatic Electronic with ECT-i 3.5L V6
21/27 City/Highway MPG",https://www.kbb.com/cars-for-sale/vehicledetails.xhtml?listingId=655702016&allListingType=all&makeCodeList=TOYOTA&modelCodeList=HIGHLANDER&city=Baltimore&state=MD&zip=21210&location=&searchRadius=0&marketExtension=include&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=25&dma=&referrer=%2Fcars-for-sale%2Fall%2Ftoyota%2Fhighlander%2Fbaltimore-md-21210%2F%3Fdma%3D%26searchRadius%3D0%26location%3D%26marketExtension%3Dinclude%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D25&clickType=spotlight
Toyota,Highlander,Dealer,24995,2016,"Ellicott City, MD",102157,4,Silver,Automatic,"5TDJKRFH9GS286163,",3.5L 6-Cylinder,"CARFAX One-Owner. AWD, 3rd row seats: split-bench, Exterior Parking Camera Rear, Navigation System, Power Liftgate, Power moonroof, Radio: Entune Premium Audio w/Nav & App Suite, Towing Receiver Hitch & Wire Harness.",https://www.kbb.com/cars-for-sale/vehicledetails.xhtml?listingId=657086431&allListingType=all&makeCodeList=TOYOTA&modelCodeList=HIGHLANDER&city=Baltimore&state=MD&zip=21210&location=&searchRadius=0&marketExtension=include&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=25&dma=&referrer=%2Fcars-for-sale%2Fall%2Ftoyota%2Fhighlander%2Fbaltimore-md-21210%2F%3Fdma%3D%26searchRadius%3D0%26location%3D%26marketExtension%3Dinclude%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D25&clickType=listing
Toyota,Corolla,Dealer,20376,2021,"Pittsburgh, PA",22119,4,Black,Automatic,,,"CarFax No Accidents Reported,Apple CarPlay,Back-Up Camera,Bluetooth,Brake Assist,Lane Keeping Assist,Satellite Radio,WiFi Hotspot,Steel Wheels,Power Door Locks,Satellite Radio,Brake Assist,Front Wheel Drive,Gasoline Fuel,Remote Trunk Release,ABS,Cloth Seats,CVT Transmission,Telematics,Rear Defrost,Pass-Through Rear Seat,Engine Immobilizer,Wheel Covers,Power Mirror(s),Intermittent Wipers,WiFi Hotspot,Automatic Headlights,Bucket Seats,Smart Device Integration,Adjustable Steering Wheel,Bluetooth,Driver Vanity Mirror,Trip Computer,Passenger Vanity Mirror,Tire Pressure Monitor,Heated Mirrors,Front Head Air Bag,AM/FM Stereo,Keyless Entry,4-Wheel Disc Brakes,Power Steering,Passenger Air Bag,Child Safety Locks,Driver Illuminated Vanity Mirror,Apple CarPlay,4 Cylinder Engine,MP3 Player,Climate Control,Back-Up Camera,Security System,Traction Control,Driver Air Bag,Steering Wheel Audio Controls,Variable Speed Intermittent Wipers,Tires - Front Performance,Front Side Air Bag,Daytime Running Lights,Rear Head Air Bag,Tires - Rear Performance,Cruise Control,Temporary Spare Tire,Lane Keeping Assist,Stability Control,Adaptive Cruise Control,Passenger Illuminated Visor Mirror,Rear Side Air Bag,A/C,Auxiliary Audio Input,Power Windows",https://www.edmunds.com/toyota/corolla/2021/vin/5YFEPMAE4MP192425/?radius=50
Toyota,Corolla,Dealer,7995,2010,"Glassport, PA",109600,4,Black,Automatic,,,,https://www.edmunds.com/toyota/corolla/2010/vin/2T1BU4EE5AC305929/?radius=50
Toyota,Camry,Dealer,15990,2011,"Bridgeville, PA",71383,4,Beige,Automatic,4T1BK3EK5BU120110,3.5L V6 DOHC 24V w/ Dual VVT-i Engine,,https://www.carvana.com/vehicle/2455858
Toyota,Highlander,Dealer,,2018,"Greensburg, PA",48512,4,Blizzard Pearl,Automatic,,Gas,,https://www.edmunds.com/toyota/highlander/2018/vin/5TDJZRFH4JS911457/?radius=50
Toyota,Corolla,Dealer,17990,2015,"Bridgeville, PA",85883,4,black,Automatic,5YFBURHE2FP220899,"4-Cyl, Turbo, 1.8L",,https://www.carvana.com/vehicle/2446586#vehicle-details
Toyota,Highlander,Dealer,31590,2019,"Pittsburgh, PA",23993,4,Toasted Walnut Pearl,Automatic,,Gas,,https://www.edmunds.com/toyota/highlander/2019/vin/5TDZARFH0KS047910/?radius=50
Toyota,Camry,Dealer,14900,2014,"East Liverpool, OH",114090,4,Magnetic Gray Metallic,Automatic,4T1BF1FK4EU393700,Gas,,https://www.edmunds.com/toyota/camry/2014/vin/4T1BF1FK4EU393700/?radius=50
Toyota,Camry,Dealer,24999,2020,"Pittsburgh, PA",62085,4,Blue Streak Metallic,Automatic,4T1G11AK9LU353945,Gas,,https://www.edmunds.com/toyota/camry/2020/vin/4T1G11AK9LU353945/?radius=50
Toyota,Corolla,Dealer,20590,2019,"Bridgeville, PA",63510,4,Grey,Automatic,2T1BURHEXKC148229,"4-Cyl, Turbo, 1.8L",,https://www.carvana.com/vehicle/2446182
Toyota,Rav4,Dealer,29990,2019,"Bridgeville, PA",55483,4,white,Automatic,2T3P1RFV3KW029171,"4-Cyl, 2.5L",,https://www.carvana.com/vehicle/2423338
Toyota,Highlander,Dealer,35990,2020,"Bridgeville, PA",53263,4,Black,Automatic,5TDGZRAH5LS505661,"V6, 3.5 Liter",,https://www.carvana.com/vehicle/2466421
Toyota,Rav4,Dealer,27990,2019,"Bridgeville, PA",52555,4,black,Automatic,JTMH1RFV5KJ006560,"4-Cyl, 2.5 Liter",,https://www.carvana.com/vehicle/2501461
Toyota,Corolla,Individual,14990,2011,"Bridgeville, PA",83978,4,Silver,Automatic,2T1BU4EE2BC685197,"4-Cyl, 1.8L",,https://www.carvana.com/vehicle/2479480
Toyota,Camry,Individual,17590,2016,"Bridgeville, PA",100472,4,Silver,Automatic,4T4BF1FKXGR560666,"4-Cyl, 2.5L",,https://www.carvana.com/vehicle/2443065
Toyota,Highlander,Dealer,38442,2020,Monroeville,44137,4, Magnetic Gray Metallic,Automatic, 5TDGZRBH4LS508484, 3.5L V6 24V PDI DOHC,"CARFAX One-Owner. Clean CARFAX. Certified. 2020 Toyota Highlander XLE Magnetic Gray Metallic Toyota Certified, CarFax One Owner, Back Up Camera, Blindspot Monitor, Leather Seats, Heated Seats, 3rd Row Seating, Navigation, Hands Free Calling, Power Sunroof, All Wheel Drive, Local Trade-in, Passed Rig orous Safety Inspection Performed by Certified Technician, Free Lifetime Car Washes, Free State Inspections, Highlander XLE, 4D Sport Utility, 3.5L V6 DOHC, 8-Speed Automatic, AWD, Magnetic Gray Metallic, Black w/Leather Seat Trim, Navigation System. 20/27 City/Highway MPG
Real cars, real people, real prices! We strive to make your buying experience pleasant and rewarding every time.",https://www.cars.com/vehicledetail/1bcd3e86-693c-421c-9fd2-89c547838b61/
Toyota,Camry,Individual,30985,2018,"Bridgeville, PA",58405,4,Silver,Automatic,4T1BZ1HK0JU008020,"V6, 3.5 Liter",,https://www.carvana.com/vehicle/2508673
Toyota,Highlander,Dealer,26466,2015,South Hills,79473,4,Alumina Jade Metallic,Automatic, 5TDDKRFH6FS100851, 3.5L V6 24V MPFI DOHC,Pittsburgh's ONLY EXCLUSIVE Subaru dealership!,https://www.cars.com/vehicledetail/8f09dbe5-6fa9-4b87-86a9-9098b82bab42/
Toyota,Highlander,Dealer,48490,2020,South Hills,19786,4, BLIZZARD PEARL,Automatic, 5TDDZRBH4LS000681, 3.5L,,https://www.cars.com/vehicledetail/9942c7be-1d26-401d-bc60-31bd89f7f45d/
Toyota,Highlander,Dealer,30000,2017,Rohrich,39349,4,OOH LA LA ROUGE MICA,Automatic, 5TDBZRFH4HS430090, 3.5L,No,https://www.cars.com/vehicledetail/7a50ac5c-3b82-4587-b1cf-d7798e462910/
Toyota,Highlander,Individual,20590,2012,"Bridgeville, PA",97795,4,Burgundy,Automatic,5TDBK3EH9CS106466,"6-Cyl, 3.5L",,https://www.carvana.com/vehicle/2510562
Toyota,Highlander,Individual,27590,2016,"Bridgeville, PA",88614,4,Gray,Automatic,5TDJKRFHXGS506720,"6-Cyl, VTEC, 3.5L",,https://www.carvana.com/vehicle/2320244
Toyota,Corolla,Dealer,17893,2015,"Lorain, OH",90931,4,White,Automatic,5YFBURHE4FP289898,"4-Cyl, 1.8L",,https://www.carvana.com/vehicle/2417845
Toyota,Rav4,Dealer,21531,2016,"Lorain, OH",94384,4,Blue,Automatic,JTMBFREV6GJ059185,"4-Cyl, 2.5L",,https://www.carvana.com/vehicle/2472794
Toyota,Camry,Dealer,20033,2017,"Heath, OH",99924,4,Gray,Automatic,4T1BF1FK0HU646595,"4-Cyl, 2.5L",,https://www.carvana.com/vehicle/2493586
Toyota,Highlander,Dealer,33505,2019,"Chesterfield, VA",51958,4,Gray,Automatic,5TDBZRFH4KS927521,"V6, 3.5 Liter",,https://www.carvana.com/vehicle/2444224
Toyota,Rav4,Dealer,20461,2013,"Heath, OH",87953,4,Red,Automatic,2T3RFREV3DW086064,"4-Cyl, 2.5L",,https://www.carvana.com/vehicle/2482672
Toyota,Highlander,Dealer,52133,2022,"Heath, OH",4307,4,White,Automatic,5TDGZRBH5NS568275,"6-Cyl, 3.5L",,https://www.carvana.com/vehicle/2487095
Toyota,Corolla,Dealer,15590,2013,"Bridgeville, PA",79767,4 Door Sedan,Silver (exterior),Automatic,2T1BU4EE6DC074253,"4-Cyl, 1.8 Liter","The vehicle is in good condition with highlights of infotainment system, bluetooth music and no reported accidents. ",https://www.carvana.com/vehicle/2417328#vehicle-details
Toyota,Corolla,Dealer,19377,2019,"Moon Township, PA",58724,4,Black,Automatic,2T1BURHE1KC236912,1.8L 4cyl CVT,"58,724 Miles
Ext: Black Sand Pearl
Int: Black/Brown Premium Cloth
Automatic Transmission
Front Wheel Drive
28 City / 36 Hwy
5 Seats",https://www.edmunds.com/toyota/corolla/2019/vin/2T1BURHE1KC236912/?radius=50
Toyota,Rav4,Dealer,26971,2018,"258 Pittsburgh Rd, Butler, PA 16002",40695,4,Galactic Aqua Mica,Automatic,JTMRFREV1JJ186223,2.5L 4cyl 6A,"40,695 Miles
Exterior Color
Ext: Galactic Aqua Mica
Interior Color
Int: Black Cloth
Automatic Transmission
All Wheel Drive
Gas Engine
176 Horsepower
Max Towing Capacity: 1,500 lbs.
Max Payload Capacity: 900 lbs.
22 City / 28 Hwy
5 Seats",https://www.edmunds.com/toyota/rav4/2018/vin/JTMRFREV1JJ186223/?radius=50
Toyota,Highlander,Dealer,19590,2011,"Bridgeville, PA",48230,4,Silver,Automatic,5TDBK3EH3BS074676,3.5L V-6 Gas,"Style
SUV
Exterior Color
Silver
Interior Color
Gray
MPG
17 cty / 22 hwy
Engine
3.5L V-6 Gas
Drive Type
4WD
Fuel Type
Gas
Transmission
Automatic
",https://www.truecar.com/used-cars-for-sale/listing/5TDBK3EH3BS074676/2011-toyota-highlander/?zipcode=15017
Toyota,Camry,Dealer,28178,2019,"Pittsburgh, PA",51113,4,_Supersonic Red,Automatic,T1B61HK9KU256261,2.5L 4,"Subaru of Moon Township is very proud to offer this wonderful 2019 Toyota Camry in Supersonic Red. This vehicle has been inspected by our award winning service team and comes with the following features; Lithia Ltd Warranty; 60 day/3000 mile Lithia Limited Warranty, Bluetooth Hands Free Cellphone, Heated Seats, Dual Zone Climate Control, Power Seats, Satellite Radio, CD player, Exterior Parking Camera Rear, Heated Door Mirrors, Perforated Leather Seat Trim, Radio: Entune 3.0 Audio Plus w/App Suite, Remote Keyless Entry, Wheels: 8.0J x 19"" Black Machined-Finish Alloy.",https://www.subarumoon.com/used/Toyota/2019-Toyota-Camry-Moon+Township+PA-ff96a8fe0a0e0a997dd08af82e989203.htm?utm_source=lotlinx&utm_medium=cpc&utm_campaign=lotlinx&utm_term=4T1B61HK9KU256261_F71B6473%2fA654%2f5ED8%2fBD0A%2f7A864ED23022&ddcref=lotlinx
Toyota,Camry,Dealer,21900,2020,"San Diego, CA",63340,4, Silver,Automatic, 4T1G11AK7LU332379, 2.5L I4,"Transmission:
8-Speed Automatic
Exterior Color:
Silver
Interior Color:
Black
Gas Mileage:
28 MPG City
39 MPG Highway
32 MPG Combined
Drivetrain:
Front-Wheel Drive
Fuel Type:
Gasoline
Major Options:
Navigation System, Adaptive Cruise Control, Alloy Wheels, Bluetooth, Backup Camera, Android Auto, CarPl",https://www.cargurus.com/Cars/l-Used-Toyota-Camry-d292#listing=337941077/NONE
Toyota,Corolla,Dealer,5260,2008,"1761 West Liberty Avenue Pittsburgh, PA 15226",10000,4,black,Manual,,SE 4,Toyota Corolla 2008S,https://www.webuyanycarusa.com/secure/bookappointment/1cd93ad7-0c4e-4a57-a279-a2f5fa142032#view
Toyota,Camry,Dealer,15300,2012,Pittsburgh,92540,5,red,Automatic,4T1BF1FK7CU544512,2.5L I4 SMPI DOHC,"17"" Alloy Wheels, Cruise Control, Fully Automatic Headlights, Integrated Front Fog Lights. 25/35 City/Highway MPGBarcelona Red Metallic 2012 Toyota Camry SE FWD 2.5L I4 SMPI DOHC 6-Speed AutomaticFresh Arrival. Call for more details.Our goal is to provide our customers the best value when they choose one of our quality pre-owned vehicles. We use the power of Kelley Blue Book, CARFAX, and Autotrader to set a great low price on your favorite pre-owned vehicle.Awards: * 2012 KBB.com Best Resale Value Awards * 2012 KBB.com 10 Best Sedans Under $25,000 * 2012 KBB.com 10 Most Comfortable Cars Under $30,000",https://www.brewerairporttoyota.com/search/used-toyota-moon-township-pa/?cy=15046&mk=63&tp=used
